id,pedido_id,motorista_id,veículo_id,data_entrega,ano,mês,status,custo,hodometro_inicial,hodometro_final
8896,9326,45,40,2026-04-26,2026,4,entregue,224.69,129196,129261
8897,447,34,33,2026-04-27,2026,4,entregue,182.41,50078,50282
8898,696,11,11,2026-04-29,2026,4,entregue,1322.21,242068,242357
8899,3262,12,14,2026-04-29,2026,4,entregue,1386.30,172599,172882
8900,3499,20,5,2026-05-01,2026,4,atrasada,82.45,545170,545272
8901,4166,12,34,2026-04-29,2026,4,entregue,652.04,217000,217024
8902,4449,45,4,2026-05-01,2026,4,atrasada,139.31,504734,504785
8903,5190,16,3,2026-04-29,2026,4,entregue,1335.34,268006,268300
8904,5384,5,40,2026-04-28,2026,4,entregue,362.31,129261,129297
8905,5646,9,3,2026-04-27,2026,4,entregue,790.91,268300,268527
8906,6051,11,6,2026-04-29,2026,4,entregue,442.57,157206,157312
8907,6619,10,44,2026-04-30,2026,4,entregue,1162.86,445547,445685
8908,6903,49,40,,2026,4,cancelado,473.50,129297,129565
8909,7765,19,45,,2026,4,cancelado,777.44,54189,54412
8910,7825,34,9,,2026,4,cancelado,893.34,314041,314254
8911,7895,50,11,2026-04-29,2026,4,entregue,882.64,242357,242437
8912,8500,45,43,,2026,4,cancelado,373.94,256158,256291
8913,9171,2,13,2026-04-28,2026,4,entregue,1030.79,70486,70527
8914,9278,3,4,2026-04-28,2026,4,entregue,730.17,504785,505055
8915,9684,46,3,,2026,4,cancelado,259.29,268527,268567
8916,9991,5,28,2026-04-28,2026,4,entregue,1291.73,391362,391443
8917,9992,2,45,2026-04-29,2026,4,entregue,1225.02,54412,54454
8918,146,9,44,2026-04-28,2026,5,entregue,407.09,445685,445719
8919,247,19,21,2026-04-29,2026,5,entregue,948.00,334340,334633
8920,526,40,19,2026-04-29,2026,5,entregue,1256.47,318942,319060
8921,785,12,33,2026-04-28,2026,5,entregue,350.04,50282,50288
8922,1823,15,4,2026-05-03,2026,5,atrasada,61.26,505055,505149
8923,2075,50,5,2026-04-28,2026,5,entregue,1014.22,545272,545545
8924,2440,13,43,2026-05-01,2026,5,atrasada,53.35,256291,256509
8925,3442,11,4,2026-04-30,2026,5,entregue,717.53,505149,505223
8926,3530,11,38,2026-04-28,2026,5,entregue,464.59,478954,479247
8927,4377,16,34,2026-04-29,2026,5,entregue,720.07,217024,217305
8928,4412,35,14,2026-04-30,2026,5,entregue,555.35,172882,173043
8929,4729,18,6,2026-04-28,2026,5,entregue,518.62,157312,157356
8930,4936,20,6,2026-05-02,2026,5,atrasada,763.68,157356,157401
8931,5231,20,38,2026-04-28,2026,5,entregue,759.12,479247,479480
8932,5274,45,6,2026-04-28,2026,5,entregue,1098.31,157401,157531
8933,5375,44,19,2026-05-03,2026,5,atrasada,1452.94,319060,319338
8934,5529,34,35,2026-04-29,2026,5,entregue,1192.53,222381,222444
8935,6310,11,31,2026-04-28,2026,5,entregue,841.92,489681,489806
8936,6811,24,31,2026-04-28,2026,5,entregue,265.13,489806,489962
8937,6934,45,36,2026-04-30,2026,5,entregue,92.38,479012,479184
8938,7956,46,31,2026-05-02,2026,5,atrasada,1486.76,489962,490047
8939,7965,50,38,2026-04-30,2026,5,entregue,760.00,479480,479650
8940,8162,44,38,,2026,5,cancelado,321.38,479650,479670
8941,8401,50,44,2026-04-29,2026,5,entregue,1300.55,445719,445806
8942,8530,35,31,,2026,5,cancelado,1090.88,490047,490157
8943,8589,16,46,,2026,5,cancelado,344.12,402711,402732
8944,8596,34,34,,2026,5,cancelado,1320.94,217305,217514
8945,8652,35,26,2026-05-01,2026,5,atrasada,82.09,340506,340543
8946,8697,42,26,2026-05-01,2026,5,atrasada,126.52,340543,340834
8947,9124,50,21,,2026,5,cancelado,501.92,334633,334854
8948,9394,46,31,2026-04-28,2026,5,entregue,321.20,490157,490308
8949,9567,24,5,2026-04-28,2026,5,entregue,450.78,545545,545787
8950,341,11,40,2026-04-29,2026,5,entregue,371.98,129565,129690
8951,623,40,26,2026-05-03,2026,5,atrasada,677.85,340834,341039
8952,914,18,38,2026-05-03,2026,5,atrasada,578.55,479670,479750
8953,1017,2,43,2026-04-29,2026,5,entregue,772.81,256509,256795
8954,1130,9,43,2026-05-04,2026,5,atrasada,350.30,256795,256806
8955,2411,20,6,2026-04-29,2026,5,entregue,694.68,157531,157579
8956,3320,20,23,2026-05-04,2026,5,atrasada,637.34,474810,474826
8957,4356,34,34,2026-04-30,2026,5,entregue,992.60,217514,217752
8958,5444,2,35,2026-04-30,2026,5,entregue,740.93,222444,222485
8959,6057,18,19,2026-05-01,2026,5,entregue,992.67,319338,319450
8960,7583,3,33,2026-05-04,2026,5,atrasada,317.09,50288,50576
8961,8315,9,8,2026-05-01,2026,5,entregue,324.02,496897,496972
8962,8800,19,35,2026-04-29,2026,5,entregue,171.58,222485,222753
8963,8838,42,19,2026-05-01,2026,5,entregue,201.57,319450,319587
8964,8916,45,44,2026-04-29,2026,5,entregue,455.16,445806,445966
8965,9670,13,38,2026-05-01,2026,5,entregue,1427.17,479750,479820
8966,9955,10,31,2026-04-30,2026,5,entregue,742.14,490308,490575
8967,1439,44,28,2026-04-30,2026,5,entregue,998.54,391443,391732
8968,1705,9,21,2026-05-04,2026,5,atrasada,137.21,334854,335080
8969,2447,40,7,2026-05-02,2026,5,entregue,1088.24,448505,448682
8970,2697,2,40,2026-05-02,2026,5,entregue,228.68,129690,129844
8971,4072,13,21,2026-05-01,2026,5,entregue,661.13,335080,335099
8972,6028,2,35,2026-05-05,2026,5,atrasada,1324.13,222753,222943
8973,6601,18,31,2026-05-02,2026,5,entregue,395.64,490575,490846
8974,6701,10,11,2026-05-02,2026,5,entregue,1172.78,242437,242552
8975,6859,9,40,2026-05-01,2026,5,entregue,579.26,129844,130085
8976,7359,9,44,2026-05-02,2026,5,entregue,176.59,445966,446256
8977,7929,46,31,2026-04-30,2026,5,entregue,636.77,490846,490956
8978,7943,35,3,2026-05-04,2026,5,atrasada,1296.96,268567,268681
8979,8575,12,44,2026-05-01,2026,5,entregue,895.66,446256,446325
8980,9333,18,7,2026-05-05,2026,5,atrasada,611.69,448682,448963
8981,9849,12,26,2026-05-01,2026,5,entregue,264.29,341039,341217
8982,683,44,40,2026-05-02,2026,5,entregue,1162.69,130085,130271
8983,1395,5,45,2026-05-05,2026,5,atrasada,1119.04,54454,54716
8984,1458,15,9,2026-05-02,2026,5,entregue,1114.22,314254,314313
8985,1944,16,3,2026-05-03,2026,5,entregue,419.33,268681,268811
8986,2195,44,35,2026-05-01,2026,5,entregue,707.38,222943,223137
8987,2548,34,5,2026-05-01,2026,5,entregue,959.95,545787,545808
8988,2676,17,6,2026-05-02,2026,5,entregue,604.42,157579,157788
8989,2902,49,44,2026-05-03,2026,5,entregue,1004.15,446325,446519
8990,3221,49,14,2026-05-01,2026,5,entregue,1341.71,173043,173076
8991,3389,35,36,2026-05-02,2026,5,entregue,1130.64,479184,479227
8992,3620,34,11,2026-05-02,2026,5,entregue,1403.86,242552,242604
8993,3625,46,43,2026-05-03,2026,5,entregue,1221.67,256806,256823
8994,4205,12,11,,2026,5,cancelado,1485.25,242604,242802
8995,4863,40,26,2026-05-04,2026,5,atrasada,888.88,341217,341343
8996,5824,12,45,2026-05-02,2026,5,entregue,834.64,54716,54830
8997,6101,40,45,2026-05-01,2026,5,entregue,122.55,54830,54922
8998,6606,50,7,2026-05-04,2026,5,atrasada,985.48,448963,449021
8999,6763,10,31,2026-05-04,2026,5,atrasada,1436.82,490956,491086
9000,7809,34,33,2026-05-04,2026,5,atrasada,1333.84,50576,50663
9001,7815,5,38,,2026,5,cancelado,560.19,479820,480031
9002,8058,12,21,2026-05-01,2026,5,entregue,1095.34,335099,335256
9003,8552,24,8,2026-05-03,2026,5,entregue,854.10,496972,497208
9004,9047,13,28,2026-05-02,2026,5,entregue,1179.29,391732,391796
9005,9468,17,36,,2026,5,cancelado,361.33,479227,479356
9006,9735,24,34,,2026,5,cancelado,524.67,217752,217944
9007,356,35,34,2026-05-02,2026,5,entregue,768.01,217944,217950
9008,1000,2,45,2026-05-03,2026,5,entregue,1244.67,54922,55120
9009,2822,13,6,2026-05-04,2026,5,entregue,1115.90,157788,158021
9010,3729,34,34,2026-05-04,2026,5,entregue,167.26,217950,218070
9011,4133,19,4,2026-05-03,2026,5,entregue,967.53,505223,505404
9012,4447,16,5,2026-05-07,2026,5,atrasada,1447.11,545808,545894
9013,4988,3,5,2026-05-04,2026,5,entregue,1108.97,545894,546046
9014,5266,19,13,2026-05-04,2026,5,entregue,889.13,70527,70776
9015,5815,11,43,2026-05-04,2026,5,entregue,1110.68,256823,256988
9016,6433,9,28,2026-05-02,2026,5,entregue,291.16,391796,391817
9017,6692,16,45,,2026,5,cancelado,573.05,55120,55324
9018,7233,40,45,2026-05-03,2026,5,entregue,1446.38,55324,55396
9019,8213,17,5,2026-05-04,2026,5,entregue,1181.58,546046,546090
9020,8639,45,45,2026-05-04,2026,5,entregue,640.72,55396,55646
9021,8719,35,45,2026-05-05,2026,5,atrasada,1497.51,55646,55931
9022,9847,50,4,2026-05-02,2026,5,entregue,225.74,505404,505694
9023,9949,46,26,2026-05-06,2026,5,atrasada,709.20,341343,341639
9024,35,24,40,2026-05-06,2026,5,entregue,462.64,130271,130538
9025,111,50,31,2026-05-05,2026,5,entregue,1209.80,491086,491261
9026,522,10,38,2026-05-05,2026,5,entregue,824.10,480031,480277
9027,587,24,5,2026-05-05,2026,5,entregue,666.18,546090,546245
9028,893,12,4,2026-05-06,2026,5,entregue,1062.61,505694,505873
9029,1165,12,40,2026-05-05,2026,5,entregue,1251.80,130538,130783
9030,1555,35,21,,2026,5,cancelado,527.31,335256,335301
9031,1603,3,26,2026-05-05,2026,5,entregue,973.85,341639,341864
9032,1840,35,36,2026-05-05,2026,5,entregue,492.14,479356,479497
9033,1942,13,31,2026-05-04,2026,5,entregue,828.33,491261,491320
9034,2051,24,21,2026-05-05,2026,5,entregue,879.48,335301,335332
9035,2150,18,6,2026-05-07,2026,5,atrasada,705.02,158021,158228
9036,3214,16,28,2026-05-09,2026,5,atrasada,373.70,391817,391892
9037,3416,50,44,2026-05-06,2026,5,entregue,716.55,446519,446651
9038,3984,46,19,2026-05-04,2026,5,entregue,142.87,319587,319648
9039,4533,20,28,2026-05-04,2026,5,entregue,397.82,391892,392137
9040,6356,16,4,2026-05-06,2026,5,entregue,885.87,505873,506107
9041,6611,18,40,,2026,5,cancelado,1180.76,130783,131038
9042,6735,16,28,2026-05-05,2026,5,entregue,108.67,392137,392369
9043,7618,44,23,2026-05-05,2026,5,entregue,276.06,474826,475079
9044,7621,12,13,2026-05-05,2026,5,entregue,1296.97,70776,70869
9045,7673,17,11,,2026,5,cancelado,1473.98,242802,242841
9046,7866,15,6,2026-05-04,2026,5,entregue,821.53,158228,158275
9047,8463,5,33,2026-05-05,2026,5,entregue,1122.36,50663,50802
9048,8590,16,33,2026-05-09,2026,5,atrasada,720.86,50802,50934
9049,9390,44,7,2026-05-06,2026,5,entregue,596.96,449021,449236
9050,1354,17,45,2026-05-05,2026,5,entregue,634.89,55931,56068
9051,2125,9,19,2026-05-07,2026,5,entregue,574.38,319648,319807
9052,2683,49,33,2026-05-05,2026,5,entregue,171.19,50934,51161
9053,2691,5,33,2026-05-06,2026,5,entregue,1090.48,51161,51431
9054,3215,46,4,2026-05-05,2026,5,entregue,1145.46,506107,506245
9055,3290,13,7,2026-05-08,2026,5,atrasada,1069.87,449236,449469
9056,3546,20,14,2026-05-05,2026,5,entregue,191.33,173076,173276
9057,3723,46,11,2026-05-05,2026,5,entregue,1410.35,242841,242910
9058,3771,11,46,,2026,5,cancelado,1210.95,402732,402796
9059,4455,17,3,2026-05-07,2026,5,entregue,1062.12,268811,269111
9060,4531,24,7,2026-05-07,2026,5,entregue,1062.88,449469,449493
9061,4900,9,36,2026-05-06,2026,5,entregue,307.56,479497,479535
9062,5183,2,9,2026-05-06,2026,5,entregue,695.06,314313,314371
9063,5234,12,33,2026-05-10,2026,5,atrasada,278.47,51431,51487
9064,5421,5,7,2026-05-06,2026,5,entregue,289.69,449493,449712
9065,5706,15,21,2026-05-06,2026,5,entregue,279.40,335332,335377
9066,5766,44,34,2026-05-05,2026,5,entregue,1145.68,218070,218358
9067,5851,2,14,2026-05-05,2026,5,entregue,1432.06,173276,173378
9068,6110,9,43,2026-05-06,2026,5,entregue,260.62,256988,257155
9069,8086,2,13,2026-05-06,2026,5,entregue,509.61,70869,71165
9070,8420,24,14,2026-05-07,2026,5,entregue,1279.37,173378,173608
9071,9519,15,38,2026-05-05,2026,5,entregue,1055.10,480277,480482
9072,197,11,26,2026-05-07,2026,5,entregue,1390.27,341864,342153
9073,239,49,45,,2026,5,cancelado,53.20,56068,56280
9074,619,19,13,2026-05-06,2026,5,entregue,674.15,71165,71381
9075,776,15,7,,2026,5,cancelado,1349.55,449712,449850
9076,1010,49,21,2026-05-07,2026,5,entregue,1252.36,335377,335676
9077,1025,20,44,,2026,5,cancelado,789.98,446651,446827
9078,1219,3,43,2026-05-07,2026,5,entregue,1297.33,257155,257420
9079,1293,11,31,2026-05-10,2026,5,atrasada,861.38,491320,491536
9080,1743,35,4,2026-05-10,2026,5,atrasada,1091.22,506245,506432
9081,2011,50,35,2026-05-09,2026,5,atrasada,1352.42,223137,223221
9082,2363,15,8,2026-05-07,2026,5,entregue,523.76,497208,497497
9083,3018,24,31,2026-05-08,2026,5,entregue,1386.15,491536,491754
9084,3789,44,43,,2026,5,cancelado,449.92,257420,257693
9085,4159,42,26,2026-05-08,2026,5,entregue,533.75,342153,342234
9086,5320,12,34,2026-05-08,2026,5,entregue,502.55,218358,218529
9087,5906,13,34,2026-05-06,2026,5,entregue,1482.87,218529,218558
9088,6064,12,3,2026-05-06,2026,5,entregue,846.58,269111,269245
9089,6387,19,34,2026-05-07,2026,5,entregue,382.86,218558,218787
9090,6679,5,23,,2026,5,cancelado,1066.59,475079,475170
9091,7507,46,8,,2026,5,cancelado,779.72,497497,497606
9092,8293,40,28,2026-05-08,2026,5,entregue,785.47,392369,392425
9093,9073,19,36,2026-05-07,2026,5,entregue,1416.53,479535,479644
9094,4,45,44,2026-05-08,2026,5,entregue,134.28,446827,446965
9095,773,49,44,,2026,5,cancelado,785.13,446965,447017
9096,799,3,14,2026-05-12,2026,5,atrasada,1088.46,173608,173651
9097,821,16,31,2026-05-09,2026,5,entregue,620.24,491754,491942
9098,1740,24,19,,2026,5,cancelado,119.08,319807,319919
9099,1863,18,43,2026-05-08,2026,5,entregue,223.92,257693,257845
9100,1936,46,35,2026-05-11,2026,5,atrasada,753.10,223221,223348
9101,2109,5,26,2026-05-07,2026,5,entregue,1474.40,342234,342533
9102,2110,5,34,2026-05-07,2026,5,entregue,1056.23,218787,218902
9103,3250,18,7,2026-05-07,2026,5,entregue,324.75,449850,449882
9104,4171,20,35,2026-05-09,2026,5,entregue,682.77,223348,223469
9105,4534,44,21,,2026,5,cancelado,431.79,335676,335945
9106,4643,12,44,2026-05-12,2026,5,atrasada,987.42,447017,447077
9107,5105,46,6,2026-05-08,2026,5,entregue,1173.36,158275,158321
9108,5131,12,38,2026-05-09,2026,5,entregue,382.96,480482,480590
9109,6291,2,13,2026-05-09,2026,5,entregue,440.41,71381,71416
9110,7455,3,26,2026-05-07,2026,5,entregue,996.18,342533,342560
9111,8483,5,26,2026-05-08,2026,5,entregue,621.56,342560,342684
9112,9067,13,23,2026-05-07,2026,5,entregue,101.06,475170,475280
9113,1411,20,13,2026-05-08,2026,5,entregue,1078.37,71416,71544
9114,1514,19,13,2026-05-11,2026,5,atrasada,1237.06,71544,71666
9115,1794,16,44,2026-05-10,2026,5,entregue,1104.72,447077,447246
9116,2085,24,31,2026-05-09,2026,5,entregue,1355.21,491942,492068
9117,2678,45,23,2026-05-10,2026,5,entregue,1346.48,475280,475394
9118,2808,50,7,2026-05-10,2026,5,entregue,419.53,449882,449917
9119,3365,34,31,2026-05-08,2026,5,entregue,1457.56,492068,492186
9120,3372,40,26,2026-05-10,2026,5,entregue,887.05,342684,342765
9121,3447,35,28,2026-05-09,2026,5,entregue,1084.22,392425,392633
9122,4750,45,19,2026-05-09,2026,5,entregue,1106.16,319919,320135
9123,5203,46,40,2026-05-09,2026,5,entregue,629.19,131038,131292
9124,5785,44,5,2026-05-12,2026,5,atrasada,553.23,546245,546263
9125,6167,9,14,,2026,5,cancelado,853.54,173651,173892
9126,6544,12,13,2026-05-09,2026,5,entregue,784.76,71666,71740
9127,7101,19,4,,2026,5,cancelado,635.84,506432,506526
9128,7404,49,33,2026-05-08,2026,5,entregue,401.99,51487,51558
9129,8178,5,31,2026-05-09,2026,5,entregue,775.98,492186,492340
9130,8915,46,35,2026-05-09,2026,5,entregue,1434.35,223469,223551
9131,9112,9,14,2026-05-10,2026,5,entregue,856.83,173892,173951
9132,9407,20,9,2026-05-09,2026,5,entregue,196.10,314371,314455
9133,184,35,13,2026-05-10,2026,5,entregue,1269.90,71740,72017
9134,282,17,11,2026-05-13,2026,5,atrasada,348.74,242910,243040
9135,675,49,44,,2026,5,cancelado,949.07,447246,447276
9136,1092,34,3,2026-05-14,2026,5,atrasada,318.43,269245,269312
9137,1401,13,40,2026-05-13,2026,5,atrasada,392.53,131292,131427
9138,2090,19,4,2026-05-10,2026,5,entregue,226.77,506526,506576
9139,2414,46,4,2026-05-11,2026,5,entregue,1420.12,506576,506756
9140,2660,16,14,2026-05-13,2026,5,atrasada,241.03,173951,174142
9141,2781,50,43,2026-05-12,2026,5,atrasada,846.51,257845,258036
9142,2792,44,5,2026-05-12,2026,5,atrasada,89.24,546263,546397
9143,3053,17,6,2026-05-11,2026,5,entregue,470.58,158321,158411
9144,3760,19,44,,2026,5,cancelado,405.87,447276,447540
9145,5070,5,6,2026-05-10,2026,5,entregue,1186.06,158411,158487
9146,5420,16,35,2026-05-09,2026,5,entregue,921.58,223551,223707
9147,5683,5,5,2026-05-10,2026,5,entregue,872.21,546397,546499
9148,6264,40,5,,2026,5,cancelado,1170.11,546499,546633
9149,6496,45,33,2026-05-13,2026,5,atrasada,277.09,51558,51700
9150,6754,12,44,2026-05-09,2026,5,entregue,1387.47,447540,447840
9151,7786,35,31,2026-05-11,2026,5,entregue,391.41,492340,492406
9152,8922,19,46,2026-05-10,2026,5,entregue,170.62,402796,403075
9153,9022,17,23,2026-05-10,2026,5,entregue,878.71,475394,475667
9154,9097,9,26,2026-05-12,2026,5,atrasada,500.21,342765,342854
9155,9778,15,9,2026-05-14,2026,5,atrasada,248.72,314455,314749
9156,9905,42,31,2026-05-09,2026,5,entregue,616.12,492406,492545
9157,214,17,21,2026-05-12,2026,5,entregue,1271.80,335945,336234
9158,478,50,5,2026-05-11,2026,5,entregue,1240.82,546633,546840
9159,855,16,5,2026-05-11,2026,5,entregue,847.96,546840,546934
9160,1383,46,35,2026-05-11,2026,5,entregue,944.69,223707,223745
9161,2285,10,28,2026-05-11,2026,5,entregue,369.81,392633,392843
9162,2583,19,14,2026-05-16,2026,5,atrasada,1008.74,174142,174220
9163,2597,40,31,,2026,5,cancelado,131.68,492545,492591
9164,3602,34,31,,2026,5,cancelado,1465.55,492591,492780
9165,4513,5,3,2026-05-13,2026,5,entregue,1271.44,269312,269331
9166,4671,3,36,2026-05-13,2026,5,entregue,981.85,479644,479692
9167,4811,24,19,2026-05-13,2026,5,entregue,239.20,320135,320374
9168,4847,18,35,2026-05-12,2026,5,entregue,389.60,223745,223969
9169,5307,20,34,2026-05-12,2026,5,entregue,732.62,218902,219200
9170,6031,15,11,,2026,5,cancelado,983.99,243040,243277
9171,6109,44,28,2026-05-15,2026,5,atrasada,1255.98,392843,392981
9172,6273,35,11,2026-05-11,2026,5,entregue,1405.77,243277,243377
9173,6557,17,38,2026-05-12,2026,5,entregue,884.86,480590,480718
9174,6739,3,31,2026-05-13,2026,5,entregue,1215.74,492780,492874
9175,6856,15,45,2026-05-13,2026,5,entregue,518.15,56280,56391
9176,6979,17,19,2026-05-13,2026,5,entregue,591.04,320374,320660
9177,7355,2,38,2026-05-11,2026,5,entregue,376.72,480718,480895
9178,8291,24,3,2026-05-15,2026,5,atrasada,1015.92,269331,269618
9179,8531,24,40,2026-05-14,2026,5,atrasada,1311.48,131427,131667
9180,8681,13,46,2026-05-12,2026,5,entregue,1498.33,403075,403080
9181,9109,5,38,2026-05-14,2026,5,atrasada,639.58,480895,481057
9182,9803,18,9,,2026,5,cancelado,336.82,314749,314911
9183,9806,19,3,2026-05-11,2026,5,entregue,295.00,269618,269899
9184,1059,44,9,,2026,5,cancelado,438.35,314911,314949
9185,1600,44,6,2026-05-12,2026,5,entregue,777.32,158487,158522
9186,1957,35,43,,2026,5,cancelado,604.38,258036,258063
9187,1980,16,36,2026-05-16,2026,5,atrasada,427.73,479692,479745
9188,2220,49,23,2026-05-14,2026,5,entregue,773.56,475667,475830
9189,2323,16,19,2026-05-13,2026,5,entregue,832.87,320660,320928
9190,2428,16,4,2026-05-14,2026,5,entregue,1066.50,506756,506906
9191,2587,34,5,2026-05-12,2026,5,entregue,424.83,546934,547136
9192,3027,17,43,2026-05-12,2026,5,entregue,840.82,258063,258150
9193,3323,24,13,2026-05-12,2026,5,entregue,506.14,72017,72184
9194,3534,18,13,,2026,5,cancelado,939.51,72184,72438
9195,3915,50,19,2026-05-12,2026,5,entregue,1053.59,320928,321071
9196,4992,13,43,2026-05-12,2026,5,entregue,973.32,258150,258431
9197,5982,17,14,2026-05-13,2026,5,entregue,822.81,174220,174336
9198,6194,24,36,2026-05-14,2026,5,entregue,1243.85,479745,479951
9199,6582,17,11,2026-05-14,2026,5,entregue,301.55,243377,243451
9200,8014,3,5,2026-05-13,2026,5,entregue,675.06,547136,547405
9201,8497,9,43,2026-05-13,2026,5,entregue,953.26,258431,258574
9202,8785,3,6,2026-05-14,2026,5,entregue,1108.42,158522,158745
9203,9077,13,28,2026-05-12,2026,5,entregue,1215.96,392981,393136
9204,9363,50,19,,2026,5,cancelado,994.06,321071,321295
9205,9544,40,5,2026-05-16,2026,5,atrasada,1219.99,547405,547601
9206,9599,42,5,2026-05-13,2026,5,entregue,1383.52,547601,547657
9207,549,42,23,2026-05-18,2026,5,atrasada,321.20,475830,475859
9208,992,49,7,2026-05-14,2026,5,entregue,1400.77,449917,450098
9209,1470,40,33,2026-05-14,2026,5,entregue,979.53,51700,51843
9210,1773,3,38,2026-05-15,2026,5,entregue,562.72,481057,481296
9211,1882,49,9,2026-05-15,2026,5,entregue,779.63,314949,315179
9212,1975,16,34,2026-05-16,2026,5,atrasada,1494.23,219200,219294
9213,1997,24,3,2026-05-15,2026,5,entregue,951.93,269899,269908
9214,2054,11,8,2026-05-13,2026,5,entregue,827.81,497606,497785
9215,2974,40,19,2026-05-15,2026,5,entregue,967.04,321295,321495
9216,2999,35,45,,2026,5,cancelado,1143.81,56391,56507
9217,3059,40,3,,2026,5,cancelado,986.40,269908,269946
9218,3147,16,8,2026-05-18,2026,5,atrasada,875.30,497785,497981
9219,3669,2,43,2026-05-14,2026,5,entregue,521.44,258574,258675
9220,4251,50,8,2026-05-14,2026,5,entregue,56.27,497981,498271
9221,5458,3,8,2026-05-16,2026,5,atrasada,1415.39,498271,498523
9222,6323,10,45,2026-05-18,2026,5,atrasada,1401.00,56507,56719
9223,6805,45,13,2026-05-14,2026,5,entregue,1341.20,72438,72573
9224,6819,44,23,,2026,5,cancelado,718.36,475859,476116
9225,6830,15,34,2026-05-14,2026,5,entregue,98.95,219294,219421
9226,8562,3,33,2026-05-16,2026,5,entregue,961.09,51843,51939
9227,9147,5,26,2026-05-15,2026,5,entregue,200.92,342854,342939
9228,9459,46,4,2026-05-16,2026,5,atrasada,1109.77,506906,507166
9229,9460,44,36,2026-05-13,2026,5,entregue,1039.64,479951,480212
9230,9628,35,38,2026-05-14,2026,5,entregue,922.71,481296,481490
9231,9640,50,5,2026-05-18,2026,5,atrasada,1375.74,547657,547794
9232,9704,24,4,2026-05-13,2026,5,entregue,1145.57,507166,507452
9233,9797,10,36,2026-05-15,2026,5,entregue,359.09,480212,480298
9234,9838,35,4,,2026,5,cancelado,264.89,507452,507524
9235,9973,17,40,2026-05-16,2026,5,atrasada,109.71,131667,131916
9236,69,45,46,2026-05-14,2026,5,entregue,143.81,403080,403340
9237,181,46,14,2026-05-19,2026,5,atrasada,825.38,174336,174376
9238,685,16,23,2026-05-14,2026,5,entregue,970.65,476116,476395
9239,826,34,21,2026-05-14,2026,5,entregue,905.34,336234,336239
9240,959,17,9,2026-05-16,2026,5,entregue,136.81,315179,315228
9241,1157,20,35,2026-05-14,2026,5,entregue,682.86,223969,224023
9242,1253,24,38,2026-05-18,2026,5,atrasada,520.46,481490,481752
9243,1316,2,23,2026-05-14,2026,5,entregue,395.23,476395,476502
9244,1459,42,28,2026-05-16,2026,5,entregue,1120.27,393136,393413
9245,1926,24,31,2026-05-18,2026,5,atrasada,1486.45,492874,493088
9246,2010,11,43,2026-05-14,2026,5,entregue,680.12,258675,258699
9247,2203,11,26,2026-05-15,2026,5,entregue,176.23,342939,343187
9248,2214,34,11,2026-05-15,2026,5,entregue,1355.63,243451,243654
9249,2955,10,11,2026-05-19,2026,5,atrasada,935.59,243654,243766
9250,3807,17,4,2026-05-16,2026,5,entregue,475.76,507524,507630
9251,4226,3,26,2026-05-16,2026,5,entregue,252.27,343187,343313
9252,4493,50,46,2026-05-14,2026,5,entregue,1435.12,403340,403458
9253,4976,12,13,2026-05-15,2026,5,entregue,745.16,72573,72830
9254,5177,10,38,2026-05-15,2026,5,entregue,199.40,481752,481991
9255,5587,12,5,2026-05-15,2026,5,entregue,963.51,547794,547850
9256,6347,2,9,2026-05-16,2026,5,entregue,1278.84,315228,315434
9257,6798,35,31,2026-05-15,2026,5,entregue,548.06,493088,493147
9258,7414,34,5,2026-05-14,2026,5,entregue,629.34,547850,547957
9259,7426,2,36,2026-05-16,2026,5,entregue,614.38,480298,480530
9260,8276,50,45,2026-05-18,2026,5,atrasada,329.41,56719,56833
9261,8814,44,11,2026-05-16,2026,5,entregue,983.67,243766,243898
9262,9230,16,7,2026-05-15,2026,5,entregue,1323.18,450098,450393
9263,9233,10,14,2026-05-15,2026,5,entregue,1062.67,174376,174556
9264,9730,34,14,2026-05-16,2026,5,entregue,1430.75,174556,174774
9265,9839,2,5,2026-05-16,2026,5,entregue,1396.59,547957,547970
9266,1999,16,19,,2026,5,cancelado,1186.90,321495,321556
9267,2294,46,31,2026-05-18,2026,5,atrasada,1468.21,493147,493168
9268,2479,10,44,2026-05-18,2026,5,atrasada,135.30,447840,447985
9269,3435,13,40,2026-05-19,2026,5,atrasada,158.29,131916,132069
9270,3786,46,13,,2026,5,cancelado,530.08,72830,73044
9271,5278,42,21,2026-05-16,2026,5,entregue,1450.35,336239,336270
9272,5388,9,11,2026-05-17,2026,5,entregue,341.89,243898,243914
9273,6540,45,6,2026-05-15,2026,5,entregue,663.42,158745,158755
9274,6590,13,28,2026-05-15,2026,5,entregue,872.27,393413,393644
9275,6616,42,44,2026-05-15,2026,5,entregue,1046.65,447985,448229
9276,6836,35,21,2026-05-15,2026,5,entregue,1216.52,336270,336350
9277,7933,50,11,2026-05-18,2026,5,atrasada,1108.26,243914,243947
9278,9148,44,43,,2026,5,cancelado,1262.90,258699,258883
9279,9152,19,44,2026-05-17,2026,5,entregue,157.93,448229,448440
9280,9169,15,44,,2026,5,cancelado,655.58,448440,448462
9281,9386,17,14,2026-05-17,2026,5,entregue,869.96,174774,174924
9282,9665,11,45,2026-05-20,2026,5,atrasada,1066.83,56833,56997
9283,9972,34,40,2026-05-16,2026,5,entregue,1074.35,132069,132128
9284,351,13,44,2026-05-20,2026,5,atrasada,1094.26,448462,448543
