id,cliente_id,data_pedido,prazo_entrega,valor
8349,83,2025-03-05,2025-03-08,4941.60
8350,54,2026-04-18,2026-04-21,3131.02
8351,232,2025-05-19,2025-05-22,724.24
8352,30,2025-05-02,2025-05-05,3545.26
8353,232,2025-11-26,2025-11-29,3907.42
8354,41,2025-07-16,2025-07-19,290.17
8355,87,2025-04-15,2025-04-18,496.96
8356,143,2025-02-06,2025-02-09,2287.67
8357,204,2025-10-04,2025-10-07,1513.77
8358,249,2025-08-20,2025-08-23,2872.64
8359,56,2025-09-09,2025-09-12,1086.03
8360,251,2025-04-15,2025-04-18,4668.70
8361,40,2025-09-24,2025-09-27,212.84
8362,103,2025-05-12,2025-05-15,3056.28
8363,213,2026-04-10,2026-04-13,4393.40
8364,280,2025-11-12,2025-11-15,912.90
8365,144,2026-05-30,2026-06-02,961.90
8366,72,2025-12-12,2025-12-15,478.54
8367,22,2026-04-22,2026-04-25,4874.85
8368,94,2025-07-19,2025-07-22,2639.44
8369,8,2025-11-04,2025-11-07,4076.01
8370,83,2026-04-01,2026-04-04,2763.55
8371,250,2025-05-22,2025-05-25,3851.95
8372,300,2026-06-05,2026-06-08,2313.06
8373,80,2025-12-25,2025-12-28,3498.17
8374,141,2026-04-01,2026-04-04,4394.74
8375,232,2025-10-13,2025-10-16,1701.63
8376,43,2025-01-14,2025-01-17,4921.37
8377,197,2026-05-28,2026-05-31,1096.91
8378,90,2026-02-11,2026-02-14,1078.51
8379,53,2025-10-20,2025-10-23,1253.89
8380,76,2025-09-01,2025-09-04,312.66
8381,197,2025-11-29,2025-12-02,1508.51
8382,222,2026-04-04,2026-04-07,1400.18
8383,101,2025-01-31,2025-02-03,2504.46
8384,89,2025-09-27,2025-09-30,640.12
8385,11,2025-05-15,2025-05-18,4652.95
8386,250,2025-06-24,2025-06-27,533.41
8387,296,2025-06-10,2025-06-13,4630.47
8388,71,2025-04-03,2025-04-06,2327.68
8389,231,2025-07-07,2025-07-10,4536.08
8390,49,2026-03-03,2026-03-06,1133.17
8391,61,2025-06-17,2025-06-20,1833.80
8392,39,2026-03-17,2026-03-20,1835.08
8393,130,2026-03-25,2026-03-28,665.13
8394,196,2025-04-05,2025-04-08,3144.40
8395,25,2025-01-18,2025-01-21,1114.78
8396,165,2026-03-25,2026-03-28,2223.17
8397,246,2025-03-25,2025-03-28,4819.56
8398,127,2025-01-02,2025-01-05,3159.02
8399,125,2025-07-05,2025-07-08,1475.31
8400,238,2026-01-24,2026-01-27,3386.93
8401,149,2026-04-28,2026-05-01,1752.02
8402,3,2025-03-31,2025-04-03,3378.47
8403,123,2026-06-23,2026-06-26,3666.73
8404,111,2025-12-22,2025-12-25,4495.96
8405,120,2025-06-11,2025-06-14,4639.60
8406,67,2025-11-17,2025-11-20,326.20
8407,267,2025-04-11,2025-04-14,1811.21
8408,165,2025-05-16,2025-05-19,1456.25
8409,63,2025-07-01,2025-07-04,4981.91
8410,147,2025-09-27,2025-09-30,4221.33
8411,279,2025-04-16,2025-04-19,2383.32
8412,99,2025-10-07,2025-10-10,3935.54
8413,13,2025-02-18,2025-02-21,4010.77
8414,204,2025-01-11,2025-01-14,4125.80
8415,223,2026-04-01,2026-04-04,659.44
8416,228,2025-06-30,2025-07-03,3380.70
8417,238,2025-01-27,2025-01-30,4542.47
8418,245,2026-04-15,2026-04-18,4337.12
8419,54,2025-10-14,2025-10-17,3062.06
8420,110,2026-05-05,2026-05-08,3556.02
8421,270,2025-09-27,2025-09-30,1922.48
8422,35,2025-10-10,2025-10-13,1442.70
8423,38,2025-01-11,2025-01-14,3492.58
8424,61,2026-03-24,2026-03-27,2450.48
8425,40,2025-01-25,2025-01-28,2685.09
8426,16,2026-06-22,2026-06-25,834.43
8427,49,2026-01-27,2026-01-30,3716.21
8428,126,2026-03-10,2026-03-13,471.36
8429,22,2025-06-20,2025-06-23,3848.32
8430,147,2025-05-12,2025-05-15,1937.57
8431,216,2025-09-10,2025-09-13,509.63
8432,24,2025-08-07,2025-08-10,2559.86
8433,90,2025-07-09,2025-07-12,1308.53
8434,187,2025-10-14,2025-10-17,4408.59
8435,53,2025-10-06,2025-10-09,3056.73
8436,243,2025-08-15,2025-08-18,648.40
8437,119,2026-06-06,2026-06-09,3989.79
8438,90,2025-10-07,2025-10-10,1145.93
8439,215,2025-09-22,2025-09-25,4240.31
8440,152,2025-09-05,2025-09-08,1185.38
8441,295,2025-06-20,2025-06-23,4498.67
8442,202,2025-09-05,2025-09-08,4082.85
8443,197,2025-03-27,2025-03-30,3033.49
8444,124,2026-03-17,2026-03-20,2543.35
8445,281,2026-03-26,2026-03-29,4167.64
8446,115,2026-03-16,2026-03-19,1023.20
8447,115,2026-05-27,2026-05-30,4986.08
8448,239,2025-12-18,2025-12-21,282.93
8449,173,2025-01-14,2025-01-17,1621.82
8450,205,2025-05-07,2025-05-10,929.68
8451,274,2025-11-05,2025-11-08,611.87
8452,231,2026-04-22,2026-04-25,3377.32
8453,277,2025-04-19,2025-04-22,3710.54
8454,93,2025-08-28,2025-08-31,3130.07
8455,17,2025-07-22,2025-07-25,4419.60
8456,244,2026-02-05,2026-02-08,4274.50
8457,131,2025-08-27,2025-08-30,3099.77
8458,105,2025-03-22,2025-03-25,1556.58
8459,235,2025-01-01,2025-01-04,4492.64
8460,118,2025-07-12,2025-07-15,1585.76
8461,223,2025-01-22,2025-01-25,3542.13
8462,178,2025-09-25,2025-09-28,3947.51
8463,299,2026-05-04,2026-05-07,573.19
8464,101,2026-03-27,2026-03-30,4206.24
8465,157,2025-01-21,2025-01-24,3930.32
8466,33,2025-02-20,2025-02-23,4499.02
8467,158,2026-06-04,2026-06-07,922.62
8468,246,2025-10-27,2025-10-30,1757.59
8469,284,2025-07-11,2025-07-14,4451.32
8470,67,2025-08-08,2025-08-11,4712.18
8471,127,2026-05-30,2026-06-02,2595.94
8472,32,2026-05-27,2026-05-30,2011.27
8473,86,2026-01-08,2026-01-11,4003.78
8474,80,2025-10-13,2025-10-16,3863.45
8475,196,2025-08-29,2025-09-01,2232.84
8476,286,2025-03-06,2025-03-09,313.51
8477,56,2026-01-08,2026-01-11,634.50
8478,152,2025-06-21,2025-06-24,296.82
8479,14,2025-02-10,2025-02-13,4873.58
8480,108,2026-06-01,2026-06-04,4045.04
8481,166,2025-07-29,2025-08-01,3620.40
8482,103,2025-04-22,2025-04-25,1895.91
8483,152,2026-05-07,2026-05-10,360.25
8484,199,2026-04-16,2026-04-19,355.47
8485,133,2025-10-07,2025-10-10,1560.88
8486,67,2025-01-06,2025-01-09,3747.38
8487,284,2025-09-17,2025-09-20,473.25
8488,260,2025-01-07,2025-01-10,3727.31
8489,134,2025-12-08,2025-12-11,704.70
8490,233,2025-07-23,2025-07-26,2201.16
8491,131,2025-05-09,2025-05-12,1666.25
8492,286,2025-12-19,2025-12-22,2815.15
8493,141,2025-06-16,2025-06-19,2196.60
8494,277,2025-03-07,2025-03-10,3358.24
8495,158,2025-06-12,2025-06-15,3957.35
8496,83,2025-03-15,2025-03-18,4070.93
8497,229,2026-05-12,2026-05-15,1331.52
8498,200,2026-02-27,2026-03-02,2425.41
8499,115,2025-01-20,2025-01-23,995.33
8500,139,2026-04-27,2026-04-30,2437.70
8501,101,2026-06-08,2026-06-11,3094.53
8502,183,2025-08-21,2025-08-24,463.63
8503,205,2025-08-23,2025-08-26,328.49
8504,45,2025-08-14,2025-08-17,513.64
8505,224,2025-07-23,2025-07-26,4192.10
8506,187,2026-02-16,2026-02-19,2480.44
8507,93,2025-06-13,2025-06-16,3185.39
8508,116,2025-03-14,2025-03-17,2312.23
8509,267,2026-02-18,2026-02-21,4282.89
8510,151,2026-03-21,2026-03-24,1450.13
8511,214,2025-09-26,2025-09-29,1461.37
8512,83,2025-11-14,2025-11-17,659.43
8513,17,2025-02-13,2025-02-16,4267.99
8514,33,2026-01-17,2026-01-20,938.33
8515,6,2025-02-24,2025-02-27,3162.34
8516,293,2025-11-25,2025-11-28,1045.46
8517,236,2026-03-19,2026-03-22,1710.76
8518,52,2025-02-03,2025-02-06,1377.33
8519,65,2025-07-08,2025-07-11,4884.83
8520,37,2026-01-27,2026-01-30,2180.36
8521,18,2025-08-27,2025-08-30,3141.08
8522,27,2025-01-18,2025-01-21,4147.57
8523,248,2025-02-07,2025-02-10,3145.90
8524,153,2026-04-08,2026-04-11,4379.04
8525,197,2025-02-22,2025-02-25,1391.96
8526,196,2025-01-02,2025-01-05,2068.14
8527,250,2026-03-04,2026-03-07,2268.35
8528,90,2025-10-13,2025-10-16,3152.87
8529,137,2025-08-13,2025-08-16,4769.87
8530,127,2026-04-28,2026-05-01,4542.86
8531,219,2026-05-11,2026-05-14,1180.54
8532,136,2025-05-29,2025-06-01,4829.86
8533,9,2025-08-23,2025-08-26,4720.12
8534,259,2025-06-16,2025-06-19,2621.77
8535,129,2025-08-25,2025-08-28,3996.23
8536,62,2026-04-13,2026-04-16,1477.49
8537,186,2025-11-26,2025-11-29,4270.99
8538,13,2025-10-23,2025-10-26,4352.03
8539,48,2026-01-01,2026-01-04,2579.69
8540,70,2025-11-08,2025-11-11,943.17
8541,263,2025-12-03,2025-12-06,2266.32
8542,44,2026-03-17,2026-03-20,4022.52
8543,46,2025-03-15,2025-03-18,3746.71
8544,59,2026-03-14,2026-03-17,496.46
8545,246,2025-01-11,2025-01-14,4049.67
8546,163,2025-02-18,2025-02-21,3126.04
8547,217,2025-02-17,2025-02-20,1879.89
8548,137,2026-03-31,2026-04-03,1711.86
8549,117,2026-02-03,2026-02-06,1099.43
8550,180,2025-12-29,2026-01-01,727.04
8551,150,2025-05-09,2025-05-12,260.08
8552,53,2026-05-01,2026-05-04,4886.00
8553,188,2025-10-21,2025-10-24,2507.62
8554,234,2025-01-30,2025-02-02,1484.28
8555,88,2025-04-21,2025-04-24,2658.32
8556,292,2025-09-16,2025-09-19,695.56
8557,213,2025-06-03,2025-06-06,3075.92
8558,232,2025-02-12,2025-02-15,2614.23
8559,111,2026-03-23,2026-03-26,4397.83
8560,180,2025-01-22,2025-01-25,4127.16
8561,102,2026-03-12,2026-03-15,4143.39
8562,134,2026-05-13,2026-05-16,3364.57
8563,14,2025-03-12,2025-03-15,1599.43
8564,22,2026-06-19,2026-06-22,2915.55
8565,53,2025-06-07,2025-06-10,1991.83
8566,107,2026-02-03,2026-02-06,3713.71
8567,22,2025-04-16,2025-04-19,4855.42
8568,95,2025-07-23,2025-07-26,1972.08
8569,3,2026-01-24,2026-01-27,2888.78
8570,234,2025-07-14,2025-07-17,1477.33
8571,151,2025-01-13,2025-01-16,2324.23
8572,285,2026-06-18,2026-06-21,4934.90
8573,40,2025-12-12,2025-12-15,4996.13
8574,283,2025-12-15,2025-12-18,4135.20
8575,125,2026-04-30,2026-05-03,2009.30
8576,197,2026-02-18,2026-02-21,3235.94
8577,237,2025-01-30,2025-02-02,3290.52
8578,187,2026-03-09,2026-03-12,3425.93
8579,142,2026-04-03,2026-04-06,1681.17
8580,73,2025-03-13,2025-03-16,2508.82
8581,261,2025-09-23,2025-09-26,4513.66
8582,214,2025-03-03,2025-03-06,1209.57
8583,224,2025-09-08,2025-09-11,1911.71
8584,5,2025-08-23,2025-08-26,3625.82
8585,46,2025-09-30,2025-10-03,4438.24
8586,207,2025-03-26,2025-03-29,4285.80
8587,184,2025-11-26,2025-11-29,470.55
8588,105,2025-05-02,2025-05-05,4464.68
8589,40,2026-04-28,2026-05-01,4218.44
8590,131,2026-05-04,2026-05-07,4591.53
8591,201,2025-08-02,2025-08-05,1787.77
8592,264,2025-06-24,2025-06-27,2198.98
8593,101,2025-03-15,2025-03-18,353.01
8594,115,2025-09-11,2025-09-14,4323.51
8595,157,2025-12-02,2025-12-05,3020.50
8596,166,2026-04-28,2026-05-01,3064.18
8597,72,2026-01-29,2026-02-01,1144.15
8598,275,2025-11-26,2025-11-29,3812.39
8599,256,2025-08-06,2025-08-09,4174.75
8600,57,2025-01-30,2025-02-02,1327.74
8601,76,2025-02-22,2025-02-25,4827.31
8602,42,2025-08-21,2025-08-24,1034.01
8603,129,2026-02-09,2026-02-12,1461.64
8604,17,2025-11-22,2025-11-25,2025.51
8605,300,2025-08-28,2025-08-31,3103.41
8606,15,2026-05-18,2026-05-21,4019.99
8607,271,2025-02-11,2025-02-14,2954.19
8608,78,2025-07-02,2025-07-05,3723.06
8609,193,2026-03-30,2026-04-02,882.52
8610,81,2026-05-23,2026-05-26,718.00
8611,189,2026-04-24,2026-04-27,2608.55
8612,223,2026-03-04,2026-03-07,417.60
8613,182,2025-07-04,2025-07-07,212.56
8614,266,2026-02-09,2026-02-12,1032.66
8615,40,2025-07-28,2025-07-31,4860.74
8616,87,2025-06-28,2025-07-01,2089.06
8617,272,2025-07-10,2025-07-13,3570.65
8618,269,2026-01-10,2026-01-13,2114.18
8619,284,2025-02-08,2025-02-11,2092.47
8620,293,2026-02-18,2026-02-21,4429.65
8621,295,2026-03-11,2026-03-14,2636.10
8622,211,2026-03-26,2026-03-29,2625.01
8623,139,2025-01-01,2025-01-04,3096.84
8624,191,2025-05-01,2025-05-04,2650.78
8625,262,2026-05-18,2026-05-21,1082.44
8626,71,2026-06-03,2026-06-06,210.28
8627,279,2025-07-11,2025-07-14,3028.36
8628,2,2025-09-08,2025-09-11,2657.98
8629,74,2025-01-30,2025-02-02,2617.59
8630,43,2026-03-06,2026-03-09,4133.79
8631,50,2025-03-01,2025-03-04,1505.73
8632,256,2025-04-12,2025-04-15,995.21
8633,23,2025-01-21,2025-01-24,1995.11
8634,243,2025-02-03,2025-02-06,2227.72
8635,57,2026-05-29,2026-06-01,2577.85
8636,169,2026-06-15,2026-06-18,2163.96
8637,127,2025-03-15,2025-03-18,2955.30
8638,207,2026-06-04,2026-06-07,2539.32
8639,18,2026-05-02,2026-05-05,2794.17
8640,152,2025-02-21,2025-02-24,4323.34
8641,96,2026-02-28,2026-03-03,4113.90
8642,280,2025-11-26,2025-11-29,3135.81
8643,95,2025-06-19,2025-06-22,1562.97
8644,247,2025-09-25,2025-09-28,2723.71
8645,241,2026-01-01,2026-01-04,683.56
8646,147,2025-09-19,2025-09-22,1151.06
8647,159,2025-01-21,2025-01-24,1488.19
8648,246,2026-04-08,2026-04-11,1106.20
8649,234,2025-01-29,2025-02-01,4993.16
8650,36,2026-01-28,2026-01-31,1317.64
8651,293,2026-06-13,2026-06-16,3827.13
8652,300,2026-04-28,2026-05-01,1139.96
8653,190,2025-01-17,2025-01-20,2085.49
8654,43,2025-12-06,2025-12-09,669.79
8655,143,2025-06-02,2025-06-05,2309.96
8656,142,2025-09-22,2025-09-25,2429.52
8657,231,2025-04-12,2025-04-15,3294.66
8658,14,2026-02-04,2026-02-07,2374.30
8659,40,2025-05-24,2025-05-27,942.79
8660,16,2025-08-13,2025-08-16,1432.55
8661,164,2025-01-10,2025-01-13,3890.40
8662,258,2025-05-27,2025-05-30,1597.55
8663,94,2025-09-23,2025-09-26,4406.85
8664,88,2025-04-01,2025-04-04,4610.12
8665,288,2025-10-09,2025-10-12,3546.54
8666,188,2025-02-11,2025-02-14,4656.02
8667,249,2026-03-02,2026-03-05,4027.61
8668,45,2026-01-29,2026-02-01,1917.11
8669,80,2025-10-31,2025-11-03,402.46
8670,27,2026-03-19,2026-03-22,494.69
8671,212,2026-02-09,2026-02-12,4206.27
8672,37,2025-08-18,2025-08-21,273.09
8673,168,2025-04-17,2025-04-20,537.13
8674,208,2026-02-24,2026-02-27,1931.90
8675,166,2026-04-10,2026-04-13,3754.83
8676,151,2026-06-19,2026-06-22,960.57
8677,78,2025-03-08,2025-03-11,3123.01
8678,69,2025-06-16,2025-06-19,1185.13
8679,185,2026-01-27,2026-01-30,4140.97
8680,214,2025-11-08,2025-11-11,3626.98
8681,275,2026-05-11,2026-05-14,4445.21
8682,249,2025-12-18,2025-12-21,803.06
8683,91,2025-12-04,2025-12-07,4699.46
8684,99,2025-08-25,2025-08-28,1821.19
8685,77,2026-04-24,2026-04-27,3408.00
8686,127,2025-02-05,2025-02-08,1361.75
8687,243,2025-06-02,2025-06-05,253.99
8688,300,2025-10-18,2025-10-21,1684.41
8689,24,2025-10-27,2025-10-30,2869.74
8690,68,2025-12-29,2026-01-01,3882.28
8691,232,2025-11-15,2025-11-18,2190.43
8692,205,2025-04-07,2025-04-10,3750.46
8693,182,2025-07-26,2025-07-29,3269.68
8694,17,2026-05-21,2026-05-24,4179.46
8695,38,2025-06-21,2025-06-24,4295.44
8696,217,2025-04-12,2025-04-15,2376.10
8697,162,2026-04-28,2026-05-01,967.89
8698,102,2026-01-17,2026-01-20,2348.71
8699,121,2025-10-29,2025-11-01,2480.70
8700,237,2026-04-08,2026-04-11,216.58
8701,108,2025-08-20,2025-08-23,598.12
8702,107,2026-03-03,2026-03-06,760.23
8703,114,2025-02-28,2025-03-03,4000.30
8704,184,2025-02-05,2025-02-08,2872.29
8705,151,2025-03-21,2025-03-24,3503.21
8706,144,2025-08-06,2025-08-09,620.53
8707,20,2026-01-01,2026-01-04,1248.46
8708,102,2025-12-20,2025-12-23,705.27
8709,214,2025-09-17,2025-09-20,4372.54
8710,102,2025-09-15,2025-09-18,1995.38
8711,170,2025-05-16,2025-05-19,2881.01
8712,187,2025-05-20,2025-05-23,3171.06
8713,266,2025-06-16,2025-06-19,4695.55
8714,204,2025-10-13,2025-10-16,1244.30
8715,33,2025-02-18,2025-02-21,204.91
8716,131,2025-10-11,2025-10-14,4085.16
8717,265,2025-01-06,2025-01-09,1995.98
8718,99,2025-07-18,2025-07-21,3372.01
8719,9,2026-05-02,2026-05-05,3509.63
8720,67,2025-07-05,2025-07-08,1152.81
8721,125,2025-09-03,2025-09-06,697.56
8722,285,2025-03-25,2025-03-28,3387.28
8723,210,2025-05-05,2025-05-08,3356.19
8724,28,2026-03-09,2026-03-12,1381.75
8725,284,2025-08-28,2025-08-31,2031.68
8726,152,2025-07-14,2025-07-17,3381.53
8727,298,2026-04-14,2026-04-17,3114.75
8728,87,2026-02-03,2026-02-06,3757.39
8729,121,2025-06-28,2025-07-01,546.35
8730,32,2025-09-05,2025-09-08,2365.57
8731,230,2026-03-24,2026-03-27,3074.46
8732,275,2026-04-16,2026-04-19,3080.58
8733,108,2026-01-29,2026-02-01,273.17
8734,100,2025-10-23,2025-10-26,1270.62
8735,157,2025-09-06,2025-09-09,1142.83
8736,106,2025-01-09,2025-01-12,3706.60
8737,216,2025-03-05,2025-03-08,4970.96
8738,62,2025-10-04,2025-10-07,362.06
8739,293,2026-05-25,2026-05-28,4207.04
8740,144,2025-06-17,2025-06-20,3941.28
8741,277,2025-10-16,2025-10-19,2061.90
8742,41,2025-11-24,2025-11-27,544.22
8743,294,2025-04-30,2025-05-03,327.14
8744,185,2025-01-27,2025-01-30,682.00
8745,52,2025-12-29,2026-01-01,2025.88
8746,156,2025-12-17,2025-12-20,2261.36
8747,27,2025-05-13,2025-05-16,2961.66
8748,16,2025-10-04,2025-10-07,1973.63
8749,211,2025-07-05,2025-07-08,2425.27
8750,215,2025-01-20,2025-01-23,4304.78
8751,55,2025-02-01,2025-02-04,3292.29
8752,285,2025-01-28,2025-01-31,781.24
8753,238,2025-11-22,2025-11-25,2338.70
8754,289,2025-05-12,2025-05-15,4585.54
8755,210,2025-03-08,2025-03-11,3889.76
8756,158,2026-04-13,2026-04-16,554.82
8757,267,2025-04-02,2025-04-05,3924.90
8758,190,2025-09-04,2025-09-07,4469.86
8759,284,2025-09-17,2025-09-20,3790.15
8760,298,2026-01-08,2026-01-11,3898.24
8761,256,2025-05-30,2025-06-02,3841.84
8762,47,2026-02-10,2026-02-13,1668.40
8763,296,2025-07-24,2025-07-27,1925.26
8764,52,2026-02-03,2026-02-06,4475.10
8765,67,2025-07-04,2025-07-07,3842.16
8766,56,2026-02-13,2026-02-16,1062.89
8767,87,2025-03-07,2025-03-10,876.19
8768,5,2025-07-10,2025-07-13,4221.34
8769,287,2025-07-18,2025-07-21,2656.77
8770,232,2025-05-23,2025-05-26,4461.96
8771,284,2025-09-13,2025-09-16,2580.83
8772,97,2025-11-28,2025-12-01,4272.89
8773,92,2026-01-12,2026-01-15,1993.16
8774,88,2025-01-23,2025-01-26,694.10
8775,246,2025-04-09,2025-04-12,3376.60
8776,125,2025-07-09,2025-07-12,2144.63
8777,43,2025-11-06,2025-11-09,916.82
8778,181,2025-11-17,2025-11-20,779.71
8779,46,2025-02-20,2025-02-23,4441.39
8780,110,2025-12-16,2025-12-19,4475.92
8781,84,2025-12-16,2025-12-19,3412.53
8782,210,2026-03-11,2026-03-14,2625.37
8783,285,2025-11-08,2025-11-11,1757.87
8784,161,2025-05-10,2025-05-13,717.82
8785,69,2026-05-12,2026-05-15,548.70
8786,94,2026-01-10,2026-01-13,1866.80
8787,22,2025-04-21,2025-04-24,1191.67
8788,206,2025-12-25,2025-12-28,1827.44
8789,214,2026-01-03,2026-01-06,2977.59
8790,221,2025-03-06,2025-03-09,1602.95
8791,44,2025-09-27,2025-09-30,3078.08
8792,15,2025-08-20,2025-08-23,2910.43
8793,124,2025-02-27,2025-03-02,695.02
8794,94,2025-09-02,2025-09-05,333.62
8795,167,2025-05-20,2025-05-23,1593.23
8796,184,2025-09-09,2025-09-12,4681.52
8797,136,2025-09-24,2025-09-27,3355.94
8798,14,2025-07-01,2025-07-04,4547.40
8799,87,2026-01-16,2026-01-19,2549.94
8800,246,2026-04-29,2026-05-02,754.85
8801,235,2025-01-17,2025-01-20,1402.75
8802,157,2025-08-09,2025-08-12,3205.37
8803,222,2026-03-21,2026-03-24,4277.49
8804,44,2025-05-09,2025-05-12,4817.01
8805,203,2025-07-22,2025-07-25,3670.69
8806,16,2025-09-13,2025-09-16,2562.61
8807,49,2025-08-23,2025-08-26,3563.19
8808,174,2025-01-06,2025-01-09,3325.50
8809,281,2025-02-05,2025-02-08,209.18
8810,160,2026-04-04,2026-04-07,2680.68
8811,53,2025-04-05,2025-04-08,1989.06
8812,242,2025-12-11,2025-12-14,785.99
8813,232,2025-11-22,2025-11-25,1905.42
8814,57,2026-05-14,2026-05-17,3977.44
8815,14,2025-09-15,2025-09-18,3934.93
8816,111,2025-05-23,2025-05-26,1342.78
8817,42,2025-02-13,2025-02-16,2186.76
8818,145,2025-02-28,2025-03-03,4530.21
8819,48,2025-12-17,2025-12-20,4713.58
8820,151,2025-02-22,2025-02-25,1186.98
8821,117,2025-07-11,2025-07-14,1740.15
8822,137,2026-06-20,2026-06-23,1918.38
8823,248,2025-03-27,2025-03-30,1279.48
8824,176,2025-05-21,2025-05-24,1075.10
8825,168,2026-01-08,2026-01-11,2110.12
8826,223,2025-01-06,2025-01-09,2984.38
8827,74,2026-01-26,2026-01-29,4274.74
8828,38,2025-02-04,2025-02-07,4772.67
8829,72,2025-08-30,2025-09-02,1961.55
8830,78,2026-02-21,2026-02-24,3496.98
8831,182,2025-03-27,2025-03-30,2638.98
8832,66,2025-02-19,2025-02-22,233.12
8833,42,2026-05-16,2026-05-19,4980.15
8834,231,2025-01-11,2025-01-14,3629.37
8835,222,2025-10-31,2025-11-03,4309.88
8836,205,2026-02-25,2026-02-28,3386.56
8837,64,2025-08-02,2025-08-05,3580.91
8838,26,2026-04-29,2026-05-02,968.17
8839,261,2025-11-10,2025-11-13,2796.85
8840,151,2026-02-17,2026-02-20,4432.19
8841,98,2026-02-03,2026-02-06,2379.61
8842,137,2025-03-26,2025-03-29,4908.38
8843,54,2025-11-12,2025-11-15,3222.00
8844,10,2026-04-25,2026-04-28,3001.81
8845,20,2026-04-02,2026-04-05,2382.02
8846,275,2025-05-21,2025-05-24,2428.43
8847,164,2025-06-04,2025-06-07,2039.01
8848,14,2025-08-15,2025-08-18,369.89
8849,132,2025-08-25,2025-08-28,4689.93
8850,267,2025-07-16,2025-07-19,2594.36
8851,252,2025-03-13,2025-03-16,1181.98
8852,65,2026-01-05,2026-01-08,373.46
8853,230,2025-06-19,2025-06-22,2828.46
8854,169,2025-08-05,2025-08-08,829.16
8855,296,2026-02-25,2026-02-28,2121.50
8856,112,2025-02-25,2025-02-28,2116.30
8857,23,2025-12-13,2025-12-16,2261.57
8858,245,2025-08-12,2025-08-15,1953.43
8859,138,2025-09-24,2025-09-27,2156.45
8860,96,2025-02-15,2025-02-18,2471.01
8861,10,2025-04-17,2025-04-20,4712.02
8862,41,2026-05-20,2026-05-23,585.99
8863,287,2025-07-14,2025-07-17,1174.88
8864,121,2025-11-26,2025-11-29,1264.33
8865,73,2025-02-15,2025-02-18,3703.59
8866,111,2025-05-27,2025-05-30,1155.94
8867,45,2025-11-10,2025-11-13,375.80
8868,76,2026-03-17,2026-03-20,4738.58
8869,109,2025-01-25,2025-01-28,4972.74
8870,199,2026-04-06,2026-04-09,2932.02
8871,158,2025-04-26,2025-04-29,3019.89
8872,21,2026-05-26,2026-05-29,3214.41
8873,208,2025-07-31,2025-08-03,3706.27
8874,300,2026-06-19,2026-06-22,2090.66
8875,153,2025-01-21,2025-01-24,3455.33
8876,97,2025-10-25,2025-10-28,3988.56
8877,140,2025-06-28,2025-07-01,4265.02
8878,79,2026-04-08,2026-04-11,2825.95
8879,83,2025-05-09,2025-05-12,3559.88
8880,189,2025-04-23,2025-04-26,2668.64
8881,36,2026-03-02,2026-03-05,1490.15
8882,120,2025-03-24,2025-03-27,560.36
8883,108,2026-06-05,2026-06-08,1792.28
8884,114,2025-08-29,2025-09-01,3039.78
8885,260,2025-11-28,2025-12-01,2761.32
8886,218,2025-08-16,2025-08-19,641.60
8887,243,2025-03-03,2025-03-06,4699.13
8888,173,2026-01-07,2026-01-10,3278.96
8889,293,2025-08-14,2025-08-17,3641.19
8890,62,2025-03-04,2025-03-07,4435.00
8891,79,2025-11-11,2025-11-14,1720.43
8892,149,2025-12-26,2025-12-29,777.12
8893,123,2026-06-24,2026-06-27,1512.25
8894,266,2025-07-12,2025-07-15,3697.60
8895,280,2025-06-06,2025-06-09,2082.72
8896,288,2026-04-11,2026-04-14,759.23
8897,273,2025-12-06,2025-12-09,361.75
8898,226,2026-03-31,2026-04-03,383.50
8899,229,2025-11-25,2025-11-28,3070.65
8900,192,2025-04-23,2025-04-26,883.52
8901,51,2025-04-16,2025-04-19,3223.28
8902,236,2025-02-10,2025-02-13,2065.36
8903,288,2025-05-03,2025-05-06,3354.73
8904,237,2026-05-20,2026-05-23,491.22
8905,33,2025-01-10,2025-01-13,1814.25
8906,175,2026-03-11,2026-03-14,4651.21
8907,292,2025-11-20,2025-11-23,1380.02
8908,150,2026-06-20,2026-06-23,4643.75
8909,247,2025-08-27,2025-08-30,2840.26
8910,140,2025-02-03,2025-02-06,2599.23
8911,153,2026-06-02,2026-06-05,4657.35
8912,22,2026-04-15,2026-04-18,2884.99
8913,293,2025-05-16,2025-05-19,3319.09
8914,55,2025-05-30,2025-06-02,3148.70
8915,184,2026-05-08,2026-05-11,4099.37
8916,225,2026-04-29,2026-05-02,4462.43
8917,249,2026-04-18,2026-04-21,2362.92
8918,220,2026-03-30,2026-04-02,4528.49
8919,88,2025-07-29,2025-08-01,1938.33
8920,40,2025-08-07,2025-08-10,1181.44
8921,79,2025-12-10,2025-12-13,2646.48
8922,96,2026-05-09,2026-05-12,3377.29
8923,132,2025-09-04,2025-09-07,886.42
8924,71,2025-07-31,2025-08-03,3963.19
8925,286,2025-04-28,2025-05-01,3364.83
8926,130,2025-01-28,2025-01-31,2010.91
8927,251,2025-02-03,2025-02-06,3483.61
8928,264,2026-02-21,2026-02-24,3388.11
8929,72,2025-08-08,2025-08-11,452.36
8930,78,2025-12-24,2025-12-27,3121.41
8931,134,2026-03-26,2026-03-29,2090.43
8932,42,2025-04-17,2025-04-20,4047.48
8933,251,2025-02-06,2025-02-09,2241.37
8934,180,2026-01-22,2026-01-25,597.62
